DATE,DPRIME
1962-04-01,4.5000000000000000
1962-05-01,4.5000000000000000
1962-06-01,4.5000000000000000
1962-07-01,4.5000000000000000
1962-08-01,4.5000000000000000
1962-09-01,4.5000000000000000
1962-10-01,4.5000000000000000
1962-11-01,4.5000000000000000
1962-12-01,4.5000000000000000
1963-01-01,4.5000000000000000
1963-02-01,4.5000000000000000
1963-03-01,4.5000000000000000
1963-04-01,4.5000000000000000
1963-05-01,4.5000000000000000
1963-06-01,4.5000000000000000
1963-07-01,4.5000000000000000
1963-08-01,4.5000000000000000
1963-09-01,4.5000000000000000
1963-10-01,4.5000000000000000
1963-11-01,4.5000000000000000
1963-12-01,4.5000000000000000
1964-01-01,4.5000000000000000
1964-02-01,4.5000000000000000
1964-03-01,4.5000000000000000
1964-04-01,4.5000000000000000
1964-05-01,4.5000000000000000
1964-06-01,4.5000000000000000
1964-07-01,4.5000000000000000
1964-08-01,4.5000000000000000
1964-09-01,4.5000000000000000
1964-10-01,4.5000000000000000
1964-11-01,4.5000000000000000
1964-12-01,4.5000000000000000
1965-01-01,4.5000000000000000
1965-02-01,4.5000000000000000
1965-03-01,4.5000000000000000
1965-04-01,4.5000000000000000
1965-05-01,4.5000000000000000
1965-06-01,4.5000000000000000
1965-07-01,4.5000000000000000
1965-08-01,4.5000000000000000
1965-09-01,4.5000000000000000
1965-10-01,4.5000000000000000
1965-11-01,4.5000000000000000
1965-12-01,4.9347826086956522
1966-01-01,5.0000000000000000
1966-02-01,5.0000000000000000
1966-03-01,5.3478260869565217
1966-04-01,5.5000000000000000
1966-05-01,5.5000000000000000
1966-06-01,5.5227272727272727
1966-07-01,5.7500000000000000
1966-08-01,5.8804347826086957
1966-09-01,6.0000000000000000
1966-10-01,6.0000000000000000
1966-11-01,6.0000000000000000
1966-12-01,6.0000000000000000
1967-01-01,5.9659090909090909
1967-02-01,5.7500000000000000
1967-03-01,5.6956521739130435
1967-04-01,5.5000000000000000
1967-05-01,5.5000000000000000
1967-06-01,5.5000000000000000
1967-07-01,5.5000000000000000
1967-08-01,5.5000000000000000
1967-09-01,5.5000000000000000
1967-10-01,5.5000000000000000
1967-11-01,5.7045454545454545
1967-12-01,6.0000000000000000
1968-01-01,6.0000000000000000
1968-02-01,6.0000000000000000
1968-03-01,6.0000000000000000
1968-04-01,6.1818181818181818
1968-05-01,6.5000000000000000
1968-06-01,6.5000000000000000
1968-07-01,6.5000000000000000
1968-08-01,6.5000000000000000
1968-09-01,6.4523809523809524
1968-10-01,6.2500000000000000
1968-11-01,6.2500000000000000
1968-12-01,6.6136363636363636
1969-01-01,6.9565217391304348
1969-02-01,7.0000000000000000
1969-03-01,7.2619047619047619
1969-04-01,7.5000000000000000
1969-05-01,7.5000000000000000
1969-06-01,8.2619047619047619
1969-07-01,8.5000000000000000
1969-08-01,8.5000000000000000
1969-09-01,8.5000000000000000
1969-10-01,8.5000000000000000
1969-11-01,8.5000000000000000
1969-12-01,8.5000000000000000
1970-01-01,8.5000000000000000
1970-02-01,8.5000000000000000
1970-03-01,8.3863636363636364
1970-04-01,8.0000000000000000
1970-05-01,8.0000000000000000
1970-06-01,8.0000000000000000
1970-07-01,8.0000000000000000
1970-08-01,8.0000000000000000
1970-09-01,7.8181818181818182
1970-10-01,7.5000000000000000
1970-11-01,7.2738095238095238
1970-12-01,6.9130434782608696
1971-01-01,6.2857142857142857
1971-02-01,5.8875000000000000
1971-03-01,5.4578260869565217
1971-04-01,5.2854545454545455
1971-05-01,5.4657142857142857
1971-06-01,5.5000000000000000
1971-07-01,5.9204545454545455
1971-08-01,6.0000000000000000
1971-09-01,6.0000000000000000
1971-10-01,5.9047619047619048
1971-11-01,5.5340909090909091
1971-12-01,5.4891304347826087
1972-01-01,5.1666666666666667
1972-02-01,4.7500000000000000
1972-03-01,4.7500000000000000
1972-04-01,4.9750000000000000
1972-05-01,5.0000000000000000
1972-06-01,5.0568181818181818
1972-07-01,5.2500000000000000
1972-08-01,5.2826086956521739
1972-09-01,5.5000000000000000
1972-10-01,5.7272727272727273
1972-11-01,5.7500000000000000
1972-12-01,5.7857142857142857
1973-01-01,6.0000000000000000
1973-02-01,6.0250000000000000
1973-03-01,6.3068181818181818
1973-04-01,6.6071428571428571
1973-05-01,7.0108695652173913
1973-06-01,7.5000000000000000
1973-07-01,8.3181818181818182
1973-08-01,9.2608695652173913
1973-09-01,9.8625000000000000
1973-10-01,9.9347826086956522
1973-11-01,9.7500000000000000
1973-12-01,9.7500000000000000
1974-01-01,9.7173913043478261
1974-02-01,9.1750000000000000
1974-03-01,8.8333333333333333
1974-04-01,9.9772727272727273
1974-05-01,11.2500000000000000
1974-06-01,11.5375000000000000
1974-07-01,11.9565217391304348
1974-08-01,12.0000000000000000
1974-09-01,12.0000000000000000
1974-10-01,11.6521739130434783
1974-11-01,10.8095238095238095
1974-12-01,10.5000000000000000
1975-01-01,10.0217391304347826
1975-02-01,8.8875000000000000
1975-03-01,7.8928571428571429
1975-04-01,7.5000000000000000
1975-05-01,7.3977272727272727
1975-06-01,7.0595238095238095
1975-07-01,7.1521739130434783
1975-08-01,7.6666666666666667
1975-09-01,7.8863636363636364
1975-10-01,7.9456521739130435
1975-11-01,7.5250000000000000
1975-12-01,7.2608695652173913
1976-01-01,6.9886363636363636
1976-02-01,6.7500000000000000
1976-03-01,6.7500000000000000
1976-04-01,6.7500000000000000
1976-05-01,6.7500000000000000
1976-06-01,7.2045454545454545
1976-07-01,7.2500000000000000
1976-08-01,7.0000000000000000
1976-09-01,7.0000000000000000
1976-10-01,6.7619047619047619
1976-11-01,6.5000000000000000
1976-12-01,6.3369565217391304
1977-01-01,6.2500000000000000
1977-02-01,6.2500000000000000
1977-03-01,6.2500000000000000
1977-04-01,6.2500000000000000
1977-05-01,6.4090909090909091
1977-06-01,6.7500000000000000
1977-07-01,6.7500000000000000
1977-08-01,6.8369565217391304
1977-09-01,7.1250000000000000
1977-10-01,7.5238095238095238
1977-11-01,7.7500000000000000
1977-12-01,7.7500000000000000
1978-01-01,7.9318181818181818
1978-02-01,8.0000000000000000
1978-03-01,8.0000000000000000
1978-04-01,8.0000000000000000
1978-05-01,8.2500000000000000
1978-06-01,8.6363636363636364
1978-07-01,9.0000000000000000
1978-08-01,9.0108695652173913
1978-09-01,9.4047619047619048
1978-10-01,9.9318181818181818
1978-11-01,10.9431818181818182
1978-12-01,11.5476190476190476
1979-01-01,11.7500000000000000
1979-02-01,11.7500000000000000
1979-03-01,11.7500000000000000
1979-04-01,11.7500000000000000
1979-05-01,11.7500000000000000
1979-06-01,11.6428571428571429
1979-07-01,11.5340909090909091
1979-08-01,11.9239130434782609
1979-09-01,12.8750000000000000
1979-10-01,14.3913043478260870
1979-11-01,15.5454545454545455
1979-12-01,15.2976190476190476
1980-01-01,15.2500000000000000
1980-02-01,15.6619047619047619
1980-03-01,18.3214285714285714
1980-04-01,19.7727272727272727
1980-05-01,16.7261904761904762
1980-06-01,12.6785714285714286
1980-07-01,11.4545454545454545
1980-08-01,11.1071428571428571
1980-09-01,12.2261904761904762
1980-10-01,13.8181818181818182
1980-11-01,16.0000000000000000
1980-12-01,20.2386363636363636
1981-01-01,20.1190476190476190
1981-02-01,19.3888888888888889
1981-03-01,18.0227272727272727
1981-04-01,17.1666666666666667
1981-05-01,19.6250000000000000
1981-06-01,20.0454545454545455
1981-07-01,20.4090909090909091
1981-08-01,20.5000000000000000
1981-09-01,20.0476190476190476
1981-10-01,18.3809523809523810
1981-11-01,16.8552631578947368
1981-12-01,15.7500000000000000
1982-01-01,15.7500000000000000
1982-02-01,16.5416666666666667
1982-03-01,16.5000000000000000
1982-04-01,16.5000000000000000
1982-05-01,16.5000000000000000
1982-06-01,16.5000000000000000
1982-07-01,16.2380952380952381
1982-08-01,14.3409090909090909
1982-09-01,13.5000000000000000
1982-10-01,12.5000000000000000
1982-11-01,11.8500000000000000
1982-12-01,11.5000000000000000
1983-01-01,11.1428571428571429
1983-02-01,10.9736842105263158
1983-03-01,10.5000000000000000
1983-04-01,10.5000000000000000
1983-05-01,10.5000000000000000
1983-06-01,10.5000000000000000
1983-07-01,10.5000000000000000
1983-08-01,10.8913043478260870
1983-09-01,11.0000000000000000
1983-10-01,11.0000000000000000
1983-11-01,11.0000000000000000
1983-12-01,11.0000000000000000
1984-01-01,11.0000000000000000
1984-02-01,11.0000000000000000
1984-03-01,11.2272727272727273
1984-04-01,11.9250000000000000
1984-05-01,12.3863636363636364
1984-06-01,12.6190476190476190
1984-07-01,13.0000000000000000
1984-08-01,13.0000000000000000
1984-09-01,12.9736842105263158
1984-10-01,12.5652173913043478
1984-11-01,11.7500000000000000
1984-12-01,11.0750000000000000
1985-01-01,10.6022727272727273
1985-02-01,10.5000000000000000
1985-03-01,10.5000000000000000
1985-04-01,10.5000000000000000
1985-05-01,10.2954545454545455
1985-06-01,9.7750000000000000
1985-07-01,9.5000000000000000
1985-08-01,9.5000000000000000
1985-09-01,9.5000000000000000
1985-10-01,9.5000000000000000
1985-11-01,9.5000000000000000
1985-12-01,9.5000000000000000
1986-01-01,9.5000000000000000
1986-02-01,9.5000000000000000
1986-03-01,9.1000000000000000
1986-04-01,8.8181818181818182
1986-05-01,8.5000000000000000
1986-06-01,8.5000000000000000
1986-07-01,8.1590909090909091
1986-08-01,7.9047619047619048
1986-09-01,7.5000000000000000
1986-10-01,7.5000000000000000
1986-11-01,7.5000000000000000
1986-12-01,7.5000000000000000
1987-01-01,7.5000000000000000
1987-02-01,7.5000000000000000
1987-03-01,7.5000000000000000
1987-04-01,7.7500000000000000
1987-05-01,8.1250000000000000
1987-06-01,8.2500000000000000
1987-07-01,8.2500000000000000
1987-08-01,8.2500000000000000
1987-09-01,8.6785714285714286
1987-10-01,9.0714285714285714
1987-11-01,8.7894736842105263
1987-12-01,8.7500000000000000
1988-01-01,8.7500000000000000
1988-02-01,8.5125000000000000
1988-03-01,8.5000000000000000
1988-04-01,8.5000000000000000
1988-05-01,8.8333333333333333
1988-06-01,9.0000000000000000
1988-07-01,9.3000000000000000
1988-08-01,9.8260869565217391
1988-09-01,10.0000000000000000
1988-10-01,10.0000000000000000
1988-11-01,10.0750000000000000
1988-12-01,10.5000000000000000
1989-01-01,10.5000000000000000
1989-02-01,10.8947368421052632
1989-03-01,11.5000000000000000
1989-04-01,11.5000000000000000
1989-05-01,11.5000000000000000
1989-06-01,11.0454545454545455
1989-07-01,10.9750000000000000
1989-08-01,10.5000000000000000
1989-09-01,10.5000000000000000
1989-10-01,10.5000000000000000
1989-11-01,10.5000000000000000
1989-12-01,10.5000000000000000
1990-01-01,10.0952380952380952
1990-02-01,10.0000000000000000
1990-03-01,10.0000000000000000
1990-04-01,10.0000000000000000
1990-05-01,10.0000000000000000
1990-06-01,10.0000000000000000
1990-07-01,10.0000000000000000
1990-08-01,10.0000000000000000
1990-09-01,10.0000000000000000
1990-10-01,10.0000000000000000
1990-11-01,10.0000000000000000
1990-12-01,10.0000000000000000
1991-01-01,9.5000000000000000
1991-02-01,9.0263157894736842
1991-03-01,9.0000000000000000
1991-04-01,9.0000000000000000
1991-05-01,8.5000000000000000
1991-06-01,8.5000000000000000
1991-07-01,8.5000000000000000
1991-08-01,8.5000000000000000
1991-09-01,8.2000000000000000
1991-10-01,8.0000000000000000
1991-11-01,7.5789473684210526
1991-12-01,7.2142857142857143
1992-01-01,6.5000000000000000
1992-02-01,6.5000000000000000
1992-03-01,6.5000000000000000
1992-04-01,6.5000000000000000
1992-05-01,6.5000000000000000
1992-06-01,6.5000000000000000
1992-07-01,6.0227272727272727
1992-08-01,6.0000000000000000
1992-09-01,6.0000000000000000
1992-10-01,6.0000000000000000
1992-11-01,6.0000000000000000
1992-12-01,6.0000000000000000
1993-01-01,6.0000000000000000
1993-02-01,6.0000000000000000
1993-03-01,6.0000000000000000
1993-04-01,6.0000000000000000
1993-05-01,6.0000000000000000
1993-06-01,6.0000000000000000
1993-07-01,6.0000000000000000
1993-08-01,6.0000000000000000
1993-09-01,6.0000000000000000
1993-10-01,6.0000000000000000
1993-11-01,6.0000000000000000
1993-12-01,6.0000000000000000
1994-01-01,6.0000000000000000
1994-02-01,6.0000000000000000
1994-03-01,6.0652173913043478
1994-04-01,6.4500000000000000
1994-05-01,6.9880952380952381
1994-06-01,7.2500000000000000
1994-07-01,7.2500000000000000
1994-08-01,7.5108695652173913
1994-09-01,7.7500000000000000
1994-10-01,7.7500000000000000
1994-11-01,8.1625000000000000
1994-12-01,8.5000000000000000
1995-01-01,8.5000000000000000
1995-02-01,9.0000000000000000
1995-03-01,9.0000000000000000
1995-04-01,9.0000000000000000
1995-05-01,9.0000000000000000
1995-06-01,9.0000000000000000
1995-07-01,8.7875000000000000
1995-08-01,8.7500000000000000
1995-09-01,8.7500000000000000
1995-10-01,8.7500000000000000
1995-11-01,8.7500000000000000
1995-12-01,8.6625000000000000
1996-01-01,8.5000000000000000
1996-02-01,8.2500000000000000
1996-03-01,8.2500000000000000
1996-04-01,8.2500000000000000
1996-05-01,8.2500000000000000
1996-06-01,8.2500000000000000
1996-07-01,8.2500000000000000
1996-08-01,8.2500000000000000
1996-09-01,8.2500000000000000
1996-10-01,8.2500000000000000
1996-11-01,8.2500000000000000
1996-12-01,8.2500000000000000
1997-01-01,8.2500000000000000
1997-02-01,8.2500000000000000
1997-03-01,8.2976190476190476
1997-04-01,8.5000000000000000
1997-05-01,8.5000000000000000
1997-06-01,8.5000000000000000
1997-07-01,8.5000000000000000
1997-08-01,8.5000000000000000
1997-09-01,8.5000000000000000
1997-10-01,8.5000000000000000
1997-11-01,8.5000000000000000
1997-12-01,8.5000000000000000
1998-01-01,8.5000000000000000
1998-02-01,8.5000000000000000
1998-03-01,8.5000000000000000
1998-04-01,8.5000000000000000
1998-05-01,8.5000000000000000
1998-06-01,8.5000000000000000
1998-07-01,8.5000000000000000
1998-08-01,8.5000000000000000
1998-09-01,8.4880952380952381
1998-10-01,8.1190476190476190
1998-11-01,7.8947368421052632
1998-12-01,7.7500000000000000
1999-01-01,7.7500000000000000
1999-02-01,7.7500000000000000
1999-03-01,7.7500000000000000
1999-04-01,7.7500000000000000
1999-05-01,7.7500000000000000
1999-06-01,7.7500000000000000
1999-07-01,8.0000000000000000
1999-08-01,8.0568181818181818
1999-09-01,8.2500000000000000
1999-10-01,8.2500000000000000
1999-11-01,8.3625000000000000
1999-12-01,8.5000000000000000
2000-01-01,8.5000000000000000
2000-02-01,8.7250000000000000
2000-03-01,8.8369565217391304
2000-04-01,9.0000000000000000
2000-05-01,9.2272727272727273
2000-06-01,9.5000000000000000
2000-07-01,9.5000000000000000
2000-08-01,9.5000000000000000
2000-09-01,9.5000000000000000
2000-10-01,9.5000000000000000
2000-11-01,9.5000000000000000
2000-12-01,9.5000000000000000
2001-01-01,9.0476190476190476
2001-02-01,8.5000000000000000
2001-03-01,8.3181818181818182
2001-04-01,7.8095238095238095
2001-05-01,7.2500000000000000
2001-06-01,6.9761904761904762
2001-07-01,6.7500000000000000
2001-08-01,6.6630434782608696
2001-09-01,6.2631578947368421
2001-10-01,5.5454545454545455
2001-11-01,5.1000000000000000
2001-12-01,4.8421052631578947
2002-01-01,4.7500000000000000
2002-02-01,4.7500000000000000
2002-03-01,4.7500000000000000
2002-04-01,4.7500000000000000
2002-05-01,4.7500000000000000
2002-06-01,4.7500000000000000
2002-07-01,4.7500000000000000
2002-08-01,4.7500000000000000
2002-09-01,4.7500000000000000
2002-10-01,4.7500000000000000
2002-11-01,4.3500000000000000
2002-12-01,4.2500000000000000
2003-01-01,4.2500000000000000
2003-02-01,4.2500000000000000
2003-03-01,4.2500000000000000
2003-04-01,4.2500000000000000
2003-05-01,4.2500000000000000
2003-06-01,4.2261904761904762
2003-07-01,4.0000000000000000
2003-08-01,4.0000000000000000
2003-09-01,4.0000000000000000
2003-10-01,4.0000000000000000
2003-11-01,4.0000000000000000
2003-12-01,4.0000000000000000
2004-01-01,4.0000000000000000
2004-02-01,4.0000000000000000
2004-03-01,4.0000000000000000
2004-04-01,4.0000000000000000
2004-05-01,4.0000000000000000
2004-06-01,4.0113636363636364
2004-07-01,4.2500000000000000
2004-08-01,4.4318181818181818
2004-09-01,4.5952380952380952
2004-10-01,4.7500000000000000
2004-11-01,4.9166666666666667
2004-12-01,5.1477272727272727
2005-01-01,5.2500000000000000
2005-02-01,5.4868421052631579
2005-03-01,5.5869565217391304
2005-04-01,5.7500000000000000
2005-05-01,5.9880952380952381
2005-06-01,6.0113636363636364
2005-07-01,6.2500000000000000
2005-08-01,6.4347826086956522
2005-09-01,6.6071428571428571
2005-10-01,6.7500000000000000
2005-11-01,7.0000000000000000
2005-12-01,7.1547619047619048
2006-01-01,7.2625000000000000
2006-02-01,7.5000000000000000
2006-03-01,7.5434782608695652
2006-04-01,7.7500000000000000
2006-05-01,7.9204545454545455
2006-06-01,8.0227272727272727
2006-07-01,8.2500000000000000
2006-08-01,8.2500000000000000
2006-09-01,8.2500000000000000
2006-10-01,8.2500000000000000
2006-11-01,8.2500000000000000
2006-12-01,8.2500000000000000
2007-01-01,8.2500000000000000
2007-02-01,8.2500000000000000
2007-03-01,8.2500000000000000
2007-04-01,8.2500000000000000
2007-05-01,8.2500000000000000
2007-06-01,8.2500000000000000
2007-07-01,8.2500000000000000
2007-08-01,8.2500000000000000
2007-09-01,8.0131578947368421
2007-10-01,7.7386363636363636
2007-11-01,7.5000000000000000
2007-12-01,7.3250000000000000
2008-01-01,6.9166666666666667
2008-02-01,6.0000000000000000
2008-03-01,5.6428571428571429
2008-04-01,5.2386363636363636
2008-05-01,5.0000000000000000
2008-06-01,5.0000000000000000
2008-07-01,5.0000000000000000
2008-08-01,5.0000000000000000
2008-09-01,5.0000000000000000
2008-10-01,4.5454545454545455
2008-11-01,4.0000000000000000
2008-12-01,3.6086956521739130
2009-01-01,3.2500000000000000
2009-02-01,3.2500000000000000
2009-03-01,3.2500000000000000
2009-04-01,3.2500000000000000
2009-05-01,3.2500000000000000
2009-06-01,3.2500000000000000
2009-07-01,3.2500000000000000
2009-08-01,3.2500000000000000
2009-09-01,3.2500000000000000
2009-10-01,3.2500000000000000
2009-11-01,3.2500000000000000
2009-12-01,3.2500000000000000
2010-01-01,3.2500000000000000
2010-02-01,3.2500000000000000
2010-03-01,3.2500000000000000
2010-04-01,3.2500000000000000
2010-05-01,3.2500000000000000
2010-06-01,3.2500000000000000
2010-07-01,3.2500000000000000
2010-08-01,3.2500000000000000
2010-09-01,3.2500000000000000
2010-10-01,3.2500000000000000
2010-11-01,3.2500000000000000
2010-12-01,3.2500000000000000
2011-01-01,3.2500000000000000
2011-02-01,3.2500000000000000
2011-03-01,3.2500000000000000
2011-04-01,3.2500000000000000
2011-05-01,3.2500000000000000
2011-06-01,3.2500000000000000
2011-07-01,3.2500000000000000
2011-08-01,3.2500000000000000
2011-09-01,3.2500000000000000
2011-10-01,3.2500000000000000
2011-11-01,3.2500000000000000
2011-12-01,3.2500000000000000
2012-01-01,3.2500000000000000
2012-02-01,3.2500000000000000
2012-03-01,3.2500000000000000
2012-04-01,3.2500000000000000
2012-05-01,3.2500000000000000
2012-06-01,3.2500000000000000
2012-07-01,3.2500000000000000
2012-08-01,3.2500000000000000
2012-09-01,3.2500000000000000
2012-10-01,3.2500000000000000
2012-11-01,3.2500000000000000
2012-12-01,3.2500000000000000
2013-01-01,3.2500000000000000
2013-02-01,3.2500000000000000
2013-03-01,3.2500000000000000
2013-04-01,3.2500000000000000
2013-05-01,3.2500000000000000
2013-06-01,3.2500000000000000
2013-07-01,3.2500000000000000
2013-08-01,3.2500000000000000
2013-09-01,3.2500000000000000
2013-10-01,3.2500000000000000
2013-11-01,3.2500000000000000
2013-12-01,3.2500000000000000
2014-01-01,3.2500000000000000
2014-02-01,3.2500000000000000
2014-03-01,3.2500000000000000
2014-04-01,3.2500000000000000
2014-05-01,3.2500000000000000
2014-06-01,3.2500000000000000
2014-07-01,3.2500000000000000
2014-08-01,3.2500000000000000
2014-09-01,3.2500000000000000
2014-10-01,3.2500000000000000
2014-11-01,3.2500000000000000
2014-12-01,3.2500000000000000
2015-01-01,3.2500000000000000
2015-02-01,3.2500000000000000
2015-03-01,3.2500000000000000
2015-04-01,3.2500000000000000
2015-05-01,3.2500000000000000
2015-06-01,3.2500000000000000
2015-07-01,3.2500000000000000
2015-08-01,3.2500000000000000
2015-09-01,3.2500000000000000
2015-10-01,3.2500000000000000
2015-11-01,3.2500000000000000
2015-12-01,3.3636363636363636
2016-01-01,3.5000000000000000
2016-02-01,3.5000000000000000
2016-03-01,3.5000000000000000
2016-04-01,3.5000000000000000
2016-05-01,3.5000000000000000
2016-06-01,3.5000000000000000
2016-07-01,3.5000000000000000
2016-08-01,3.5000000000000000
2016-09-01,3.5000000000000000
2016-10-01,3.5000000000000000
2016-11-01,3.5000000000000000
2016-12-01,3.6309523809523810
2017-01-01,3.7500000000000000
2017-02-01,3.7500000000000000
2017-03-01,3.8804347826086957
2017-04-01,4.0000000000000000
2017-05-01,4.0000000000000000
2017-06-01,4.1363636363636364
2017-07-01,4.2500000000000000
2017-08-01,4.2500000000000000
2017-09-01,4.2500000000000000
2017-10-01,4.2500000000000000
2017-11-01,4.2500000000000000
2017-12-01,4.3875000000000000
2018-01-01,4.5000000000000000
2018-02-01,4.5000000000000000
2018-03-01,4.5795454545454545
2018-04-01,4.7500000000000000
2018-05-01,4.7500000000000000
2018-06-01,4.8928571428571429
2018-07-01,5.0000000000000000
2018-08-01,5.0000000000000000
2018-09-01,5.0263157894736842
2018-10-01,5.2500000000000000
2018-11-01,5.2500000000000000
2018-12-01,5.3375000000000000
2019-01-01,5.5000000000000000
2019-02-01,5.5000000000000000
2019-03-01,5.5000000000000000
2019-04-01,5.5000000000000000
2019-05-01,5.5000000000000000
2019-06-01,5.5000000000000000
2019-07-01,5.5000000000000000
2019-08-01,5.2500000000000000
2019-09-01,5.1500000000000000
2019-10-01,4.9886363636363636
2019-11-01,4.7500000000000000
2019-12-01,4.7500000000000000
2020-01-01,4.7500000000000000
2020-02-01,4.7500000000000000
2020-03-01,3.7500000000000000
2020-04-01,3.2500000000000000
2020-05-01,3.2500000000000000
2020-06-01,3.2500000000000000
2020-07-01,3.2500000000000000
2020-08-01,3.2500000000000000
2020-09-01,3.2500000000000000
2020-10-01,3.2500000000000000
2020-11-01,3.2500000000000000
2020-12-01,3.2500000000000000
2021-01-01,3.2500000000000000
2021-02-01,3.2500000000000000
2021-03-01,3.2500000000000000
2021-04-01,3.2500000000000000
2021-05-01,3.2500000000000000
2021-06-01,3.2500000000000000
2021-07-01,3.2500000000000000
2021-08-01,3.2500000000000000
2021-09-01,3.2500000000000000
2021-10-01,3.2500000000000000
2021-11-01,3.2500000000000000
2021-12-01,3.2500000000000000
2022-01-01,3.2500000000000000
2022-02-01,3.2500000000000000
2022-03-01,3.3695652173913043
2022-04-01,3.5000000000000000
2022-05-01,3.9285714285714286
2022-06-01,4.3571428571428571
2022-07-01,4.8250000000000000
2022-08-01,5.5000000000000000
2022-09-01,5.7386363636363636
2022-10-01,6.2500000000000000
2022-11-01,6.9250000000000000
